               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10383,            0.032606,                   0,             0.41122,             0.31289,              0.2708,            0.084261,            0.062889,            0.031041,                   0,            0.070061,           0.0033266,           0.0033266
                   1,            0.071428,            0.032906,                   0,             0.59984,             0.46289,             0.46695,             0.16766,             0.05497,            0.032071,                   0,            0.039995,            0.006594,            0.006594
                   2,            0.063208,            0.030547,                   0,             0.45577,             0.32075,             0.29729,            0.069726,             0.06228,             0.03235,                   0,           0.0098631,           0.0097954,           0.0097954
                   3,            0.062858,            0.029842,                   0,             0.76033,             0.54549,              0.6357,             0.26852,            0.048911,            0.029022,                   0,            0.009703,            0.009703,            0.009703
                   4,              0.0567,            0.028371,                   0,             0.75966,             0.56379,             0.63597,             0.25759,            0.050454,            0.027647,                   0,            0.009703,            0.009703,            0.009703
                   5,            0.054354,            0.027194,                   0,             0.78375,              0.5936,             0.67953,             0.30916,            0.046829,            0.027735,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.051663,            0.026486,                   0,             0.67785,             0.45193,              0.4896,             0.15758,            0.056242,            0.027915,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.050133,            0.025768,                   0,             0.81554,                 0.6,             0.70259,             0.31033,            0.045677,            0.026338,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.049717,            0.025962,                   0,             0.80709,             0.62204,             0.71588,             0.33761,            0.044709,            0.026888,                   0,            0.009307,            0.009307,            0.009307
                   9,            0.048678,            0.025364,                   0,             0.84077,             0.62887,             0.73666,             0.34498,             0.04432,            0.026058,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.047922,            0.024561,                   0,             0.82659,             0.63454,             0.75104,             0.39689,            0.041537,            0.026885,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.047089,            0.024582,                   0,             0.85629,             0.65296,             0.77192,             0.43196,            0.040082,            0.025469,                   0,             0.00901,             0.00901,             0.00901
                  12,            0.046555,            0.023989,                   0,             0.82401,             0.62216,             0.71853,             0.31406,            0.046933,            0.026291,                   0,            0.008911,            0.008911,            0.008911
                  13,             0.04497,            0.023758,                   0,             0.86067,              0.6558,             0.77244,             0.45072,             0.03956,            0.025699,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.044837,            0.024024,                   0,             0.83745,             0.63621,              0.7459,             0.32856,            0.044447,            0.025978,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.045533,            0.024007,                   0,             0.83349,             0.64781,             0.74916,             0.31573,             0.04458,            0.025625,                   0,            0.008614,            0.008614,            0.008614
                  16,             0.04401,             0.02311,                   0,             0.81331,             0.60941,             0.71654,              0.3041,            0.046246,            0.027264,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.043654,            0.023277,                   0,             0.88105,              0.6643,              0.7828,             0.41572,            0.039873,             0.02565,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.043951,            0.023129,                   0,             0.84431,             0.63524,             0.74878,              0.3745,            0.040854,             0.02711,                   0,            0.008317,            0.008317,            0.008317
                  19,             0.04429,            0.023538,                   0,             0.85307,             0.64381,             0.75905,             0.34181,            0.042573,             0.02564,                   0,            0.008218,            0.008218,            0.008218
                  20,             0.04245,            0.023041,                   0,             0.86589,             0.68224,             0.79569,             0.39758,            0.039008,            0.024653,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.043352,            0.022861,                   0,             0.84805,             0.65992,             0.76433,             0.34828,            0.041526,            0.025507,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.042638,            0.022709,                   0,             0.84374,             0.68737,             0.78312,             0.38665,            0.039641,             0.02612,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.041456,             0.02221,                   0,              0.8548,             0.68518,             0.79319,             0.38648,            0.039096,            0.024864,                   0,            0.007822,            0.007822,            0.007822
                  24,             0.04183,            0.022121,                   0,             0.85962,             0.66682,             0.77596,             0.39534,            0.040522,            0.025109,                   0,            0.007723,            0.007723,            0.007723
                  25,             0.04184,            0.022158,                   0,             0.83928,             0.65408,             0.75951,             0.34795,            0.042235,            0.026198,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.040633,            0.021842,                   0,             0.86691,             0.68312,             0.79307,             0.40273,            0.039597,             0.02515,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.040824,            0.021892,                   0,             0.80723,             0.62165,             0.71223,             0.27941,            0.046719,            0.026121,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.039824,            0.021636,                   0,             0.84382,              0.6549,             0.76029,             0.33606,            0.043124,            0.026171,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.039697,            0.021179,                   0,             0.85561,             0.67506,             0.77121,              0.3545,            0.041941,            0.025533,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.040056,            0.021254,                   0,               0.889,             0.69975,             0.81504,              0.4465,            0.037439,            0.024432,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.038687,            0.021147,                   0,             0.86989,             0.67463,             0.78811,             0.36761,            0.041518,            0.025401,                   0,             0.00703,             0.00703,             0.00703
                  32,             0.03975,            0.021223,                   0,             0.87923,             0.70322,             0.80682,             0.42368,            0.037463,            0.024899,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.038102,            0.020789,                   0,             0.83756,             0.63582,             0.73554,             0.29294,            0.045474,            0.025952,                   0,            0.006832,            0.006832,            0.006832
                  34,             0.03937,             0.02116,                   0,             0.87667,             0.68376,             0.79589,             0.39693,            0.039315,             0.02544,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.038687,            0.020909,                   0,             0.88844,             0.72191,             0.82674,             0.47106,            0.035794,             0.02381,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.038365,            0.020804,                   0,              0.8932,             0.69807,             0.81356,             0.45171,            0.036602,            0.025332,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.037892,            0.020627,                   0,             0.89704,             0.72384,             0.83529,             0.46861,            0.035376,            0.024226,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.037395,            0.020364,                   0,             0.89052,             0.70752,             0.82314,             0.43819,            0.036756,            0.024395,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.038163,            0.020409,                   0,             0.89702,             0.69588,              0.8131,             0.39809,            0.039284,            0.025239,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.037304,            0.020279,                   0,             0.89372,             0.70978,             0.82509,             0.44946,            0.036364,            0.025094,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.037698,             0.02038,                   0,             0.87925,              0.7058,             0.81456,             0.38792,            0.039451,            0.024657,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.036643,            0.019996,                   0,             0.88833,             0.72374,             0.83239,             0.45163,            0.035448,            0.024213,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.036596,             0.02019,                   0,             0.89919,             0.71521,             0.83015,             0.49213,            0.035077,            0.024528,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.036663,             0.02019,                   0,             0.89078,             0.71765,             0.82595,             0.43776,            0.037495,            0.024619,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.036565,            0.019752,                   0,             0.89533,             0.72796,             0.83366,             0.46345,            0.035587,            0.024688,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.036558,            0.019902,                   0,             0.88965,             0.72062,             0.82623,             0.41398,            0.037652,            0.025305,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.036705,            0.019628,                   0,             0.88912,             0.72231,                0.83,             0.42465,            0.036589,            0.024338,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.035759,            0.019522,                   0,             0.88675,             0.72564,             0.82623,             0.42826,            0.037252,            0.024785,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.036484,            0.019599,                   0,             0.87596,             0.72346,             0.82516,             0.40678,            0.037966,            0.025026,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.035931,            0.019496,                   0,             0.90748,             0.73057,             0.83573,             0.46956,            0.035052,            0.024704,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.036289,            0.019777,                   0,             0.90223,             0.71418,             0.82929,             0.45399,            0.035504,            0.024679,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.035243,            0.019442,                   0,             0.88797,             0.72668,             0.82924,             0.43174,            0.036568,            0.024802,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.034908,            0.019098,                   0,             0.88704,             0.71881,              0.8207,             0.39862,            0.038343,            0.024831,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.034539,            0.018945,                   0,             0.89038,             0.73582,             0.83699,             0.43834,            0.036214,            0.024931,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.034664,            0.018956,                   0,             0.88734,             0.71405,             0.81882,             0.39422,            0.039004,            0.025746,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.035058,            0.019116,                   0,             0.89754,             0.72216,             0.82548,             0.42492,            0.036869,            0.025425,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.033939,            0.018752,                   0,             0.88465,             0.71353,             0.81532,             0.37821,            0.039174,            0.025912,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.034798,             0.01892,                   0,             0.89596,             0.73242,             0.83597,             0.43495,            0.036598,            0.024759,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.034656,            0.018886,                   0,             0.89612,             0.73196,             0.83424,             0.44557,            0.035938,            0.024667,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.033822,            0.018596,                   0,             0.88351,             0.72811,             0.82444,             0.39254,            0.039096,            0.025382,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.033861,            0.018518,                   0,             0.89754,             0.72332,             0.82657,             0.42278,            0.037982,             0.02557,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.033796,             0.01827,                   0,             0.90645,             0.71985,             0.83042,             0.43224,            0.037133,            0.025257,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.034108,            0.018568,                   0,             0.89531,             0.72625,             0.82878,             0.42695,             0.03741,            0.025274,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.033748,            0.018376,                   0,             0.89551,             0.73446,             0.83331,             0.43412,            0.036683,            0.025051,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.032946,            0.018162,                   0,             0.89194,             0.73818,             0.83372,               0.425,            0.037143,            0.025339,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.033466,            0.018191,                   0,             0.88576,              0.7259,             0.82774,             0.41001,            0.038027,            0.025858,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.033146,            0.017986,                   0,             0.89888,             0.73546,             0.84371,              0.4646,            0.035323,            0.024969,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.033232,            0.018195,                   0,             0.88892,             0.73724,             0.83751,             0.43436,            0.036429,            0.024984,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.032449,            0.017878,                   0,             0.90188,             0.73222,             0.83707,             0.43607,            0.036461,            0.025175,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.033011,            0.017988,                   0,             0.90107,             0.72655,             0.83602,             0.44055,            0.036276,            0.025533,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.032196,            0.017694,                   0,             0.89083,             0.72977,             0.83002,             0.42405,            0.037166,            0.025918,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.032187,            0.017875,                   0,             0.89566,             0.73544,             0.83445,             0.42868,            0.036907,            0.025503,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.032319,            0.017736,                   0,             0.90408,             0.73608,             0.83622,             0.44126,            0.036352,            0.025527,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.032213,            0.017492,                   0,             0.90945,             0.73514,             0.83772,             0.44231,            0.036165,            0.025593,                   0,            0.002773,            0.002773,            0.002773
